baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_id,gene_symbol,regulation_level
4059.01204942506,-0.568266401427109,0.108708920018124,1.07480600407982e-07,8.00414637268866e-07,ENSG00000160072,ATAD3B,Unchanged
26.2365077878125,0.44448424803768,0.388107809968621,0.14618753663224,0.283767761717461,ENSG00000279928,NA,Unchanged
16.9385071469411,0.0902868829262339,0.399537767340966,0.763369419354946,0.865395299749525,ENSG00000228037,LOC100996583,Unchanged
291.71511658164,0.24133717952983,0.129151328276725,0.0545364055931957,0.129947185049057,ENSG00000142611,PRDM16,Unchanged
1201.36740632917,-0.25344373238648,0.0994966802035955,0.0093266426748508,0.0290219524006347,ENSG00000157911,PEX10,Unchanged
116.956388332573,-0.523098283255099,0.215548784594133,0.00903725037547554,0.0282432152137261,ENSG00000269896,NA,Unchanged
3.63911488077592,0.0555826623313777,0.507691897297021,0.837336598678667,0.908714840804084,ENSG00000228463,RPL23AP21,Unchanged
3.41464082713595,0.236645505980787,0.54106591027017,0.408195167992339,0.586870310090991,ENSG00000224340,RPL21P21,Unchanged
1811.03254721043,-0.152516682855528,0.113244310554535,0.162584991214917,0.306824643209642,ENSG00000142655,PEX14,Unchanged
148.397751593131,-0.183077302066023,0.192083901209559,0.313790485685572,0.491253906171617,ENSG00000149527,PLCH2,Unchanged
1491.80255623978,0.627624354495677,0.0919336181695603,4.69377859762408e-12,5.45810002320566e-11,ENSG00000171621,SPSB1,Unchanged
7.17949486676462,0.409410214652003,0.54443177889729,0.215602323500292,0.37729498471515,ENSG00000272235,NA,Unchanged
1.44589790961467,-0.0102344540277404,0.561688646554065,0.952406521814038,0.973909447351206,ENSG00000224387,NA,Unchanged
1.94147754309173,0.147440028020154,0.590441885031736,0.401789423689142,0.580739565373148,ENSG00000285629,NA,Unchanged
5.94995809317534,0.0202666052002632,0.479481799797394,0.945431473030894,0.969584192300527,ENSG00000142583,SLC2A5,Unchanged
3653.59848066418,0.0515908852944101,0.104087274066482,0.608580378870954,0.756657179167733,ENSG00000116786,PLEKHM2,Unchanged
32.6066005175104,0.0210523103508753,0.324760777831369,0.939835684709369,0.966615878181978,ENSG00000287727,NA,Unchanged
29.3297610852929,0.380644518418361,0.305182817429214,0.148247306978977,0.286626425041935,ENSG00000226457,RPL22P3,Unchanged
1083.45314814136,-0.230482196682482,0.112439257913438,0.0365823069539829,0.0931862202536085,ENSG00000173614,NMNAT1,Unchanged
8.12629355217784,0.382180477680837,0.540501704939612,0.23894709545622,0.406185592526936,ENSG00000215720,NA,Unchanged
9.70382432045437,0.124488685182101,0.426849937102112,0.677064470868659,0.807452524188829,ENSG00000233623,PGAM1P11,Unchanged
10.3262919636292,-0.0271938641204996,0.479789275221107,0.922656620731657,0.957077867572888,ENSG00000162592,CCDC27,Unchanged
609.308727258083,0.496765964169363,0.114383881335094,9.40460377777498e-06,5.39992114870895e-05,ENSG00000116254,CHD5,Unchanged
219.241388926955,-0.492884180845979,0.208372307496714,0.011135084494243,0.0339243525855164,ENSG00000204624,DISP3,Unchanged
113.951297005792,-0.245905218636738,0.238177574988322,0.258660510794054,0.429750290153728,ENSG00000142606,MMEL1,Unchanged
1444.69921869714,0.293352200932166,0.12215715585869,0.0138997389801915,0.0410695473837112,ENSG00000171729,TMEM51,Unchanged
448.294262789566,0.440456207118554,0.104956743168639,1.87670622622261e-05,0.000102779231284006,ENSG00000279457,NA,Unchanged
8.5493020632403,0.322420736722248,0.496966194572937,0.311279971010518,0.48896066986412,ENSG00000162571,TTLL10,Unchanged
2.55660664352447,0.0688802715436481,0.560489506982627,0.72426860244088,0.840293319323249,ENSG00000229393,NA,Unchanged
2923.59565813246,0.112668428508448,0.0819390881317756,0.165713427482678,0.311277587359819,ENSG00000037637,FBXO42,Unchanged
1481.76735300731,0.521144647980066,0.107987455089978,9.02455635959566e-07,5.95638661197249e-06,ENSG00000159423,ALDH4A1,Unchanged
1222.89481699291,0.658408680900928,0.108493906825184,6.81251721537099e-10,6.51220152701128e-09,ENSG00000011021,CLCN6,Unchanged
5.09447497673934,0.090305687936114,0.519456388824812,0.731555292639461,0.845168185596774,ENSG00000142615,CELA2A,Unchanged
12.5455699093935,-0.138256743667824,0.440276319625273,0.643570208088371,0.782518581098953,ENSG00000215704,CELA2B,Unchanged
6455.03585483942,-0.024641142270478,0.0961631370857749,0.808509020507889,0.892236883470379,ENSG00000157916,RER1,Unchanged
1981.08677512555,-0.1535969592658,0.107540242080281,0.1456842444936,0.282989364750045,ENSG00000157881,PANK4,Unchanged
142.506303697689,-0.283763939738348,0.210889185959755,0.150436694510629,0.289796206397725,ENSG00000238290,NA,Unchanged
7302.55648693978,0.0574654363654184,0.0776664883555896,0.458936823551095,0.632354909004127,ENSG00000048707,VPS13D,Unchanged
1397.2931985983,-0.00150858354895945,0.107076509386473,0.954748189541274,0.97545323294847,ENSG00000162444,RBP7,Unchanged
1280.16593858176,-0.229320748636503,0.118488851171497,0.0471190094681308,0.115098520736699,ENSG00000180758,GPR157,Unchanged
6431.59263186199,-0.325472034632441,0.0717524691809044,4.63986389138132e-06,2.79511597405132e-05,ENSG00000184677,ZBTB40,Unchanged
508.147146793903,-0.636564852382359,0.152165619830575,1.41537293509523e-05,7.90261790652986e-05,ENSG00000288398,NA,Unchanged
11.0486644355833,0.795450588603754,0.541675853141056,0.0363309599000341,0.0926668360265236,ENSG00000224621,NA,Unchanged
1331.81673854868,-0.119427132265759,0.109589547015174,0.268988743635315,0.442065110635553,ENSG00000131697,NPHP4,Unchanged
